,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
3521,03/20/2020,"bahamas, the",3,0,0,,,,0,0,0
3699,03/21/2020,"bahamas, the",4,0,0,,,,1,0,0
871,02/24/2020,bahrain,1,0,0,BH,25.930414000000003,50.637772,1,0,0
917,02/25/2020,bahrain,23,0,0,BH,25.930414000000003,50.637772,22,0,0
959,02/26/2020,bahrain,33,0,0,BH,25.930414000000003,50.637772,10,0,0
1010,02/27/2020,bahrain,33,0,0,BH,25.930414000000003,50.637772,0,0,0
1068,02/28/2020,bahrain,36,0,0,BH,25.930414000000003,50.637772,3,0,0
1129,02/29/2020,bahrain,41,0,0,BH,25.930414000000003,50.637772,5,0,0
1196,03/01/2020,bahrain,47,0,0,BH,25.930414000000003,50.637772,6,0,0
1268,03/02/2020,bahrain,49,0,0,BH,25.930414000000003,50.637772,2,0,0
1346,03/03/2020,bahrain,49,0,0,BH,25.930414000000003,50.637772,0,0,0
1431,03/04/2020,bahrain,52,0,0,BH,25.930414000000003,50.637772,3,0,0
1519,03/05/2020,bahrain,55,0,0,BH,25.930414000000003,50.637772,3,0,0
1616,03/06/2020,bahrain,60,0,4,BH,25.930414000000003,50.637772,5,4,0
1715,03/07/2020,bahrain,85,0,4,BH,25.930414000000003,50.637772,25,0,0
1823,03/08/2020,bahrain,85,0,4,BH,25.930414000000003,50.637772,0,0,0
1933,03/09/2020,bahrain,95,0,14,BH,25.930414000000003,50.637772,10,10,0
2045,03/10/2020,bahrain,110,0,22,BH,25.930414000000003,50.637772,15,8,0
2162,03/11/2020,bahrain,195,0,35,BH,25.930414000000003,50.637772,85,13,0
2280,03/12/2020,bahrain,195,0,35,BH,25.930414000000003,50.637772,0,0,0
2404,03/13/2020,bahrain,195,0,44,BH,25.930414000000003,50.637772,0,9,0
2553,03/14/2020,bahrain,210,0,44,BH,25.930414000000003,50.637772,15,0,0
2702,03/15/2020,bahrain,214,0,60,BH,25.930414000000003,50.637772,4,16,0
2856,03/16/2020,bahrain,214,1,77,BH,25.930414000000003,50.637772,0,17,1
3016,03/17/2020,bahrain,228,1,81,BH,25.930414000000003,50.637772,14,4,0
3179,03/18/2020,bahrain,256,1,88,BH,25.930414000000003,50.637772,28,7,0
3349,03/19/2020,bahrain,278,1,100,BH,25.930414000000003,50.637772,22,12,0
3522,03/20/2020,bahrain,285,1,100,BH,25.930414000000003,50.637772,7,0,0
3700,03/21/2020,bahrain,305,1,125,BH,25.930414000000003,50.637772,20,25,0
3874,03/22/2020,bahrain,334,2,149,BH,25.930414000000003,50.637772,29,24,1
4043,03/23/2020,bahrain,377,2,164,BH,25.930414000000003,50.637772,43,15,0
4214,03/24/2020,bahrain,392,3,177,BH,25.930414000000003,50.637772,15,13,1
4388,03/25/2020,bahrain,419,4,177,BH,25.930414000000003,50.637772,27,0,1
4564,03/26/2020,bahrain,458,4,204,BH,25.930414000000003,50.637772,39,27,0
4742,03/27/2020,bahrain,466,4,227,BH,25.930414000000003,50.637772,8,23,0
4919,03/28/2020,bahrain,476,4,265,BH,25.930414000000003,50.637772,10,38,0
1822,03/08/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,3,0,0
1932,03/09/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2057,03/10/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2161,03/11/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2279,03/12/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2403,03/13/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2554,03/14/2020,bangladesh,3,0,0,BD,23.684994,90.35633100000001,0,0,0
2703,03/15/2020,bangladesh,5,0,0,BD,23.684994,90.35633100000001,2,0,0
2857,03/16/2020,bangladesh,8,0,2,BD,23.684994,90.35633100000001,3,2,0
3017,03/17/2020,bangladesh,10,0,3,BD,23.684994,90.35633100000001,2,1,0
3180,03/18/2020,bangladesh,14,1,3,BD,23.684994,90.35633100000001,4,0,1
3350,03/19/2020,bangladesh,17,1,3,BD,23.684994,90.35633100000001,3,0,0
3523,03/20/2020,bangladesh,20,1,3,BD,23.684994,90.35633100000001,3,0,0
3701,03/21/2020,bangladesh,25,2,3,BD,23.684994,90.35633100000001,5,0,1
3875,03/22/2020,bangladesh,27,2,3,BD,23.684994,90.35633100000001,2,0,0
4044,03/23/2020,bangladesh,33,3,5,BD,23.684994,90.35633100000001,6,2,1
4215,03/24/2020,bangladesh,39,4,5,BD,23.684994,90.35633100000001,6,0,1
4389,03/25/2020,bangladesh,39,5,7,BD,23.684994,90.35633100000001,0,2,1
4565,03/26/2020,bangladesh,44,5,11,BD,23.684994,90.35633100000001,5,4,0
4743,03/27/2020,bangladesh,48,5,11,BD,23.684994,90.35633100000001,4,0,0
4920,03/28/2020,bangladesh,48,5,15,BD,23.684994,90.35633100000001,0,4,0
3018,03/17/2020,barbados,2,0,0,BB,13.193887,-59.543198,2,0,0
3181,03/18/2020,barbados,2,0,0,BB,13.193887,-59.543198,0,0,0
3351,03/19/2020,barbados,5,0,0,BB,13.193887,-59.543198,3,0,0
3524,03/20/2020,barbados,5,0,0,BB,13.193887,-59.543198,0,0,0
3702,03/21/2020,barbados,6,0,0,BB,13.193887,-59.543198,1,0,0
3876,03/22/2020,barbados,14,0,0,BB,13.193887,-59.543198,8,0,0
4045,03/23/2020,barbados,17,0,0,BB,13.193887,-59.543198,3,0,0
4216,03/24/2020,barbados,18,0,0,BB,13.193887,-59.543198,1,0,0
4390,03/25/2020,barbados,18,0,0,BB,13.193887,-59.543198,0,0,0
4566,03/26/2020,barbados,18,0,0,BB,13.193887,-59.543198,0,0,0
4744,03/27/2020,barbados,24,0,0,BB,13.193887,-59.543198,6,0,0
4921,03/28/2020,barbados,26,0,0,BB,13.193887,-59.543198,2,0,0
1069,02/28/2020,belarus,1,0,0,BY,53.709807,27.953389,1,0,0
1130,02/29/2020,belarus,1,0,0,BY,53.709807,27.953389,0,0,0
1205,03/01/2020,belarus,1,0,0,BY,53.709807,27.953389,0,0,0
1267,03/02/2020,belarus,1,0,0,BY,53.709807,27.953389,0,0,0
1345,03/03/2020,belarus,1,0,0,BY,53.709807,27.953389,0,0,0
1439,03/04/2020,belarus,6,0,0,BY,53.709807,27.953389,5,0,0
1518,03/05/2020,belarus,6,0,0,BY,53.709807,27.953389,0,0,0
1615,03/06/2020,belarus,6,0,0,BY,53.709807,27.953389,0,0,0
1725,03/07/2020,belarus,6,0,0,BY,53.709807,27.953389,0,0,0
1821,03/08/2020,belarus,6,0,0,BY,53.709807,27.953389,0,0,0
1917,03/09/2020,belarus,6,0,1,BY,53.709807,27.953389,0,1,0
2044,03/10/2020,belarus,9,0,3,BY,53.709807,27.953389,3,2,0
2173,03/11/2020,belarus,9,0,3,BY,53.709807,27.953389,0,0,0
2291,03/12/2020,belarus,12,0,3,BY,53.709807,27.953389,3,0,0
2418,03/13/2020,belarus,27,0,3,BY,53.709807,27.953389,15,0,0
2555,03/14/2020,belarus,27,0,3,BY,53.709807,27.953389,0,0,0
2704,03/15/2020,belarus,27,0,3,BY,53.709807,27.953389,0,0,0
2858,03/16/2020,belarus,36,0,3,BY,53.709807,27.953389,9,0,0
3019,03/17/2020,belarus,36,0,3,BY,53.709807,27.953389,0,0,0
3182,03/18/2020,belarus,51,0,5,BY,53.709807,27.953389,15,2,0
3352,03/19/2020,belarus,51,0,5,BY,53.709807,27.953389,0,0,0
3525,03/20/2020,belarus,69,0,5,BY,53.709807,27.953389,18,0,0
3703,03/21/2020,belarus,76,0,15,BY,53.709807,27.953389,7,10,0
3877,03/22/2020,belarus,76,0,15,BY,53.709807,27.953389,0,0,0
4046,03/23/2020,belarus,81,0,22,BY,53.709807,27.953389,5,7,0
4217,03/24/2020,belarus,81,0,22,BY,53.709807,27.953389,0,0,0
4391,03/25/2020,belarus,86,0,29,BY,53.709807,27.953389,5,7,0
4567,03/26/2020,belarus,86,0,29,BY,53.709807,27.953389,0,0,0
4745,03/27/2020,belarus,94,0,32,BY,53.709807,27.953389,8,3,0
4922,03/28/2020,belarus,94,0,32,BY,53.709807,27.953389,0,0,0
265,02/04/2020,belgium,1,0,0,BE,50.503887,4.469936,1,0,0
295,02/05/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
320,02/06/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
350,02/07/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
380,02/08/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
407,02/09/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
437,02/10/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
467,02/11/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
492,02/12/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
524,02/13/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
554,02/14/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
583,02/15/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
614,02/16/2020,belgium,1,0,0,BE,50.503887,4.469936,0,0,0
644,02/17/2020,belgium,1,0,1,BE,50.503887,4.469936,0,1,0
673,02/18/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
704,02/19/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
736,02/20/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
767,02/21/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
800,02/22/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
834,02/23/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
872,02/24/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
913,02/25/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
965,02/26/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1011,02/27/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1060,02/28/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1131,02/29/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1194,03/01/2020,belgium,2,0,1,BE,50.503887,4.469936,1,0,0
1278,03/02/2020,belgium,8,0,1,BE,50.503887,4.469936,6,0,0
1357,03/03/2020,belgium,13,0,1,BE,50.503887,4.469936,5,0,0
1430,03/04/2020,belgium,23,0,1,BE,50.503887,4.469936,10,0,0
1517,03/05/2020,belgium,50,0,1,BE,50.503887,4.469936,27,0,0
1614,03/06/2020,belgium,109,0,1,BE,50.503887,4.469936,59,0,0
1714,03/07/2020,belgium,169,0,1,BE,50.503887,4.469936,60,0,0
1820,03/08/2020,belgium,200,0,1,BE,50.503887,4.469936,31,0,0
1931,03/09/2020,belgium,239,0,1,BE,50.503887,4.469936,39,0,0
2042,03/10/2020,belgium,267,0,1,BE,50.503887,4.469936,28,0,0
2160,03/11/2020,belgium,314,3,1,BE,50.503887,4.469936,47,0,3
2278,03/12/2020,belgium,314,3,1,BE,50.503887,4.469936,0,0,0
2402,03/13/2020,belgium,559,3,1,BE,50.503887,4.469936,245,0,0
2556,03/14/2020,belgium,689,4,1,BE,50.503887,4.469936,130,0,1
2689,03/15/2020,belgium,886,4,1,BE,50.503887,4.469936,197,0,0
2859,03/16/2020,belgium,1058,5,1,BE,50.503887,4.469936,172,0,1
3020,03/17/2020,belgium,1243,10,1,BE,50.503887,4.469936,185,0,5
3183,03/18/2020,belgium,1486,14,31,BE,50.503887,4.469936,243,30,4
3353,03/19/2020,belgium,1795,21,31,BE,50.503887,4.469936,309,0,7
3526,03/20/2020,belgium,2257,37,31,BE,50.503887,4.469936,462,0,16
3704,03/21/2020,belgium,2815,67,263,BE,50.503887,4.469936,558,232,30
3878,03/22/2020,belgium,3401,75,263,BE,50.503887,4.469936,586,0,8
4047,03/23/2020,belgium,3743,88,401,BE,50.503887,4.469936,342,138,13
4218,03/24/2020,belgium,4269,122,461,BE,50.503887,4.469936,526,60,34
4392,03/25/2020,belgium,4937,178,547,BE,50.503887,4.469936,668,86,56
4568,03/26/2020,belgium,6235,220,675,BE,50.503887,4.469936,1298,128,42
4746,03/27/2020,belgium,7284,289,858,BE,50.503887,4.469936,1049,183,69
4923,03/28/2020,belgium,9134,353,1063,BE,50.503887,4.469936,1850,205,64
4048,03/23/2020,belize,1,0,0,BZ,17.189877,-88.49765,1,0,0
4200,03/24/2020,belize,1,0,0,BZ,17.189877,-88.49765,0,0,0
4374,03/25/2020,belize,2,0,0,BZ,17.189877,-88.49765,1,0,0
4569,03/26/2020,belize,2,0,0,BZ,17.189877,-88.49765,0,0,0
4747,03/27/2020,belize,2,0,0,BZ,17.189877,-88.49765,0,0,0
4924,03/28/2020,belize,2,0,0,BZ,17.189877,-88.49765,0,0,0
2860,03/16/2020,benin,1,0,0,BJ,9.30769,2.315834,1,0,0
3003,03/17/2020,benin,1,0,0,BJ,9.30769,2.315834,0,0,0
3184,03/18/2020,benin,2,0,0,BJ,9.30769,2.315834,1,0,0
3335,03/19/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
3527,03/20/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
3705,03/21/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
3860,03/22/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
4030,03/23/2020,benin,5,0,0,BJ,9.30769,2.315834,3,0,0
4199,03/24/2020,benin,6,0,0,BJ,9.30769,2.315834,1,0,0
4383,03/25/2020,benin,6,0,0,BJ,9.30769,2.315834,0,0,0
4550,03/26/2020,benin,6,0,0,BJ,9.30769,2.315834,0,0,0
4728,03/27/2020,benin,6,0,0,BJ,9.30769,2.315834,0,0,0
4905,03/28/2020,benin,6,0,0,BJ,9.30769,2.315834,0,0,0
1613,03/06/2020,bhutan,1,0,0,BT,27.514162,90.433601,1,0,0
1712,03/07/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
1834,03/08/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
1945,03/09/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2059,03/10/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2158,03/11/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2293,03/12/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2400,03/13/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2541,03/14/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2705,03/15/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2843,03/16/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3002,03/17/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3167,03/18/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3344,03/19/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3509,03/20/2020,bhutan,2,0,0,BT,27.514162,90.433601,1,0,0
3706,03/21/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
3859,03/22/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
4029,03/23/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
4198,03/24/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
4373,03/25/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
4549,03/26/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
4727,03/27/2020,bhutan,3,0,0,BT,27.514162,90.433601,1,0,0
4904,03/28/2020,bhutan,3,0,0,BT,27.514162,90.433601,0,0,0
2175,03/11/2020,bolivia,2,0,0,BO,-16.290154,-63.588653,2,0,0
2276,03/12/2020,bolivia,2,0,0,BO,-16.290154,-63.588653,0,0,0
2399,03/13/2020,bolivia,3,0,0,BO,-16.290154,-63.588653,1,0,0
2540,03/14/2020,bolivia,10,0,0,BO,-16.290154,-63.588653,7,0,0
2688,03/15/2020,bolivia,10,0,0,BO,-16.290154,-63.588653,0,0,0
2842,03/16/2020,bolivia,11,0,0,BO,-16.290154,-63.588653,1,0,0
3001,03/17/2020,bolivia,11,0,0,BO,-16.290154,-63.588653,0,0,0
3185,03/18/2020,bolivia,12,0,0,BO,-16.290154,-63.588653,1,0,0
3334,03/19/2020,bolivia,12,0,0,BO,-16.290154,-63.588653,0,0,0
3518,03/20/2020,bolivia,15,0,0,BO,-16.290154,-63.588653,3,0,0
3687,03/21/2020,bolivia,19,0,0,BO,-16.290154,-63.588653,4,0,0
3858,03/22/2020,bolivia,24,0,0,BO,-16.290154,-63.588653,5,0,0
4028,03/23/2020,bolivia,27,0,0,BO,-16.290154,-63.588653,3,0,0
4197,03/24/2020,bolivia,29,0,0,BO,-16.290154,-63.588653,2,0,0
4361,03/25/2020,bolivia,32,0,0,BO,-16.290154,-63.588653,3,0,0
4548,03/26/2020,bolivia,43,0,0,BO,-16.290154,-63.588653,11,0,0
4726,03/27/2020,bolivia,61,0,0,BO,-16.290154,-63.588653,18,0,0
4903,03/28/2020,bolivia,74,0,0,BO,-16.290154,-63.588653,13,0,0
1516,03/05/2020,bosnia and herzegovina,2,0,0,BA,43.915886,17.679076000000002,2,0,0
1612,03/06/2020,bosnia and herzegovina,2,0,0,BA,43.915886,17.679076000000002,0,0,0
1727,03/07/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,1,0,0
1818,03/08/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,0,0,0
1929,03/09/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,0,0,0
2041,03/10/2020,bosnia and herzegovina,5,0,0,BA,43.915886,17.679076000000002,2,0,0
2157,03/11/2020,bosnia and herzegovina,7,0,0,BA,43.915886,17.679076000000002,2,0,0
2275,03/12/2020,bosnia and herzegovina,11,0,0,BA,43.915886,17.679076000000002,4,0,0
2398,03/13/2020,bosnia and herzegovina,13,0,0,BA,43.915886,17.679076000000002,2,0,0
2539,03/14/2020,bosnia and herzegovina,18,0,0,BA,43.915886,17.679076000000002,5,0,0
2686,03/15/2020,bosnia and herzegovina,24,0,0,BA,43.915886,17.679076000000002,6,0,0
2841,03/16/2020,bosnia and herzegovina,25,0,0,BA,43.915886,17.679076000000002,1,0,0
3023,03/17/2020,bosnia and herzegovina,26,0,2,BA,43.915886,17.679076000000002,1,2,0
3166,03/18/2020,bosnia and herzegovina,38,0,2,BA,43.915886,17.679076000000002,12,0,0
3322,03/19/2020,bosnia and herzegovina,63,0,2,BA,43.915886,17.679076000000002,25,0,0
3508,03/20/2020,bosnia and herzegovina,89,0,2,BA,43.915886,17.679076000000002,26,0,0
3707,03/21/2020,bosnia and herzegovina,93,1,2,BA,43.915886,17.679076000000002,4,0,1
3857,03/22/2020,bosnia and herzegovina,126,1,2,BA,43.915886,17.679076000000002,33,0,0
4051,03/23/2020,bosnia and herzegovina,132,1,2,BA,43.915886,17.679076000000002,6,0,0
4179,03/24/2020,bosnia and herzegovina,166,3,2,BA,43.915886,17.679076000000002,34,0,2
4395,03/25/2020,bosnia and herzegovina,176,3,2,BA,43.915886,17.679076000000002,10,0,0
4537,03/26/2020,bosnia and herzegovina,191,3,2,BA,43.915886,17.679076000000002,15,0,0
4715,03/27/2020,bosnia and herzegovina,237,4,5,BA,43.915886,17.679076000000002,46,3,1
4892,03/28/2020,bosnia and herzegovina,258,5,5,BA,43.915886,17.679076000000002,21,0,1
21,01/23/2020,brazil,0,0,0,BR,-14.235004,-51.92528,0,0,0
960,02/26/2020,brazil,1,0,0,BR,-14.235004,-51.92528,1,0,0
1017,02/27/2020,brazil,1,0,0,BR,-14.235004,-51.92528,0,0,0
1076,02/28/2020,brazil,1,0,0,BR,-14.235004,-51.92528,0,0,0
1138,02/29/2020,brazil,2,0,0,BR,-14.235004,-51.92528,1,0,0
1193,03/01/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1266,03/02/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1343,03/03/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1420,03/04/2020,brazil,4,0,0,BR,-14.235004,-51.92528,2,0,0
1515,03/05/2020,brazil,4,0,0,BR,-14.235004,-51.92528,0,0,0
1627,03/06/2020,brazil,13,0,0,BR,-14.235004,-51.92528,9,0,0
1711,03/07/2020,brazil,13,0,0,BR,-14.235004,-51.92528,0,0,0
1817,03/08/2020,brazil,20,0,0,BR,-14.235004,-51.92528,7,0,0
1928,03/09/2020,brazil,25,0,0,BR,-14.235004,-51.92528,5,0,0
2040,03/10/2020,brazil,31,0,0,BR,-14.235004,-51.92528,6,0,0
2156,03/11/2020,brazil,38,0,0,BR,-14.235004,-51.92528,7,0,0
2274,03/12/2020,brazil,52,0,0,BR,-14.235004,-51.92528,14,0,0
2397,03/13/2020,brazil,151,0,0,BR,-14.235004,-51.92528,99,0,0
2559,03/14/2020,brazil,151,0,0,BR,-14.235004,-51.92528,0,0,0
2707,03/15/2020,brazil,162,0,0,BR,-14.235004,-51.92528,11,0,0
2831,03/16/2020,brazil,200,0,1,BR,-14.235004,-51.92528,38,1,0
2991,03/17/2020,brazil,321,1,2,BR,-14.235004,-51.92528,121,1,1
3187,03/18/2020,brazil,372,3,2,BR,-14.235004,-51.92528,51,0,2
3356,03/19/2020,brazil,621,6,2,BR,-14.235004,-51.92528,249,0,3
3496,03/20/2020,brazil,793,11,2,BR,-14.235004,-51.92528,172,0,5
3686,03/21/2020,brazil,1021,15,2,BR,-14.235004,-51.92528,228,0,4
3881,03/22/2020,brazil,1546,25,2,BR,-14.235004,-51.92528,525,0,10
4027,03/23/2020,brazil,1924,34,2,BR,-14.235004,-51.92528,378,0,9
4180,03/24/2020,brazil,2247,46,2,BR,-14.235004,-51.92528,323,0,12
4353,03/25/2020,brazil,2554,59,2,BR,-14.235004,-51.92528,307,0,13
4528,03/26/2020,brazil,2985,77,6,BR,-14.235004,-51.92528,431,4,18
4750,03/27/2020,brazil,3417,92,6,BR,-14.235004,-51.92528,432,0,15
4884,03/28/2020,brazil,3904,111,6,BR,-14.235004,-51.92528,487,0,19
1927,03/09/2020,brunei,1,0,0,BN,4.535277,114.72766899999999,1,0,0
2039,03/10/2020,brunei,1,0,0,BN,4.535277,114.72766899999999,0,0,0
2155,03/11/2020,brunei,11,0,0,BN,4.535277,114.72766899999999,10,0,0
2273,03/12/2020,brunei,11,0,0,BN,4.535277,114.72766899999999,0,0,0
2396,03/13/2020,brunei,37,0,0,BN,4.535277,114.72766899999999,26,0,0
2530,03/14/2020,brunei,40,0,0,BN,4.535277,114.72766899999999,3,0,0
2671,03/15/2020,brunei,50,0,0,BN,4.535277,114.72766899999999,10,0,0
2863,03/16/2020,brunei,54,0,0,BN,4.535277,114.72766899999999,4,0,0
2984,03/17/2020,brunei,56,0,0,BN,4.535277,114.72766899999999,2,0,0
3164,03/18/2020,brunei,68,0,0,BN,4.535277,114.72766899999999,12,0,0
3314,03/19/2020,brunei,75,0,0,BN,4.535277,114.72766899999999,7,0,0
3530,03/20/2020,brunei,78,0,1,BN,4.535277,114.72766899999999,3,1,0
3684,03/21/2020,brunei,83,0,2,BN,4.535277,114.72766899999999,5,1,0
3840,03/22/2020,brunei,88,0,2,BN,4.535277,114.72766899999999,5,0,0
4010,03/23/2020,brunei,91,0,2,BN,4.535277,114.72766899999999,3,0,0
4181,03/24/2020,brunei,104,0,2,BN,4.535277,114.72766899999999,13,0,0
4354,03/25/2020,brunei,109,0,2,BN,4.535277,114.72766899999999,5,0,0
4529,03/26/2020,brunei,114,0,5,BN,4.535277,114.72766899999999,5,3,0
4707,03/27/2020,brunei,115,0,11,BN,4.535277,114.72766899999999,1,6,0
4885,03/28/2020,brunei,120,1,25,BN,4.535277,114.72766899999999,5,14,1
1816,03/08/2020,bulgaria,4,0,0,BG,42.733883,25.48583,4,0,0
1926,03/09/2020,bulgaria,4,0,0,BG,42.733883,25.48583,0,0,0
2038,03/10/2020,bulgaria,4,0,0,BG,42.733883,25.48583,0,0,0
2154,03/11/2020,bulgaria,7,1,0,BG,42.733883,25.48583,3,0,1
2272,03/12/2020,bulgaria,7,1,0,BG,42.733883,25.48583,0,0,0
2395,03/13/2020,bulgaria,23,1,0,BG,42.733883,25.48583,16,0,0
2524,03/14/2020,bulgaria,41,2,0,BG,42.733883,25.48583,18,0,1
2672,03/15/2020,bulgaria,51,2,0,BG,42.733883,25.48583,10,0,0
2824,03/16/2020,bulgaria,52,2,0,BG,42.733883,25.48583,1,0,0
2985,03/17/2020,bulgaria,67,2,0,BG,42.733883,25.48583,15,0,0
3147,03/18/2020,bulgaria,92,2,0,BG,42.733883,25.48583,25,0,0
3315,03/19/2020,bulgaria,94,3,0,BG,42.733883,25.48583,2,0,1
3488,03/20/2020,bulgaria,127,3,0,BG,42.733883,25.48583,33,0,0
3665,03/21/2020,bulgaria,163,3,3,BG,42.733883,25.48583,36,3,0
3841,03/22/2020,bulgaria,187,3,3,BG,42.733883,25.48583,24,0,0
4011,03/23/2020,bulgaria,201,3,3,BG,42.733883,25.48583,14,0,0
4182,03/24/2020,bulgaria,218,3,3,BG,42.733883,25.48583,17,0,0
4355,03/25/2020,bulgaria,242,3,4,BG,42.733883,25.48583,24,1,0
4530,03/26/2020,bulgaria,264,3,8,BG,42.733883,25.48583,22,4,0
4708,03/27/2020,bulgaria,293,3,9,BG,42.733883,25.48583,29,1,0
4886,03/28/2020,bulgaria,331,7,11,BG,42.733883,25.48583,38,2,4
2037,03/10/2020,burkina faso,1,0,0,BF,12.238333,-1.561593,1,0,0
2153,03/11/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,1,0,0
2271,03/12/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2394,03/13/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2525,03/14/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2673,03/15/2020,burkina faso,3,0,0,BF,12.238333,-1.561593,1,0,0
2825,03/16/2020,burkina faso,15,0,0,BF,12.238333,-1.561593,12,0,0
2986,03/17/2020,burkina faso,15,0,0,BF,12.238333,-1.561593,0,0,0
3148,03/18/2020,burkina faso,20,1,0,BF,12.238333,-1.561593,5,0,1
3316,03/19/2020,burkina faso,33,1,0,BF,12.238333,-1.561593,13,0,0
3489,03/20/2020,burkina faso,40,1,0,BF,12.238333,-1.561593,7,0,0
3666,03/21/2020,burkina faso,64,2,5,BF,12.238333,-1.561593,24,5,1
3842,03/22/2020,burkina faso,75,4,5,BF,12.238333,-1.561593,11,0,2
4012,03/23/2020,burkina faso,99,4,5,BF,12.238333,-1.561593,24,0,0
4183,03/24/2020,burkina faso,114,4,7,BF,12.238333,-1.561593,15,2,0
4356,03/25/2020,burkina faso,146,4,10,BF,12.238333,-1.561593,32,3,0
4531,03/26/2020,burkina faso,152,7,10,BF,12.238333,-1.561593,6,0,3
4709,03/27/2020,burkina faso,180,9,12,BF,12.238333,-1.561593,28,2,2
4887,03/28/2020,burkina faso,207,11,21,BF,12.238333,-1.561593,27,9,2
4710,03/27/2020,burma,8,0,0,,,,8,0,0
4888,03/28/2020,burma,8,0,0,,,,0,0,0
3490,03/20/2020,cabo verde,1,0,0,,,,1,0,0
3667,03/21/2020,cabo verde,3,0,0,,,,2,0,0
3843,03/22/2020,cabo verde,3,0,0,,,,0,0,0
4013,03/23/2020,cabo verde,3,0,0,,,,0,0,0
4184,03/24/2020,cabo verde,3,1,0,,,,0,0,1
4357,03/25/2020,cabo verde,4,1,0,,,,1,0,0
4532,03/26/2020,cabo verde,4,1,0,,,,0,0,0
